order_id,product,price,conversion,order_date,campaign
506,Knife,45000,0,2025-01-22 01:00:00,Search
507,Knife,45000,0,2025-01-22 02:00:00,Search
508,Knife,45000,0,2025-01-22 03:00:00,Search
509,Knife,45000,0,2025-01-22 04:00:00,Search
510,Knife,45000,0,2025-01-22 05:00:00,Search
511,Knife,45000,0,2025-01-22 06:00:00,Search
512,Knife,45000,0,2025-01-22 07:00:00,Search
513,Knife,45000,0,2025-01-22 08:00:00,Search
514,Knife,45000,0,2025-01-22 09:00:00,Search
515,Knife,45000,0,2025-01-22 10:00:00,Search
516,Knife,45000,0,2025-01-22 11:00:00,Search
517,Knife,45000,0,2025-01-22 12:00:00,Search
518,Knife,45000,0,2025-01-22 13:00:00,Search
519,Knife,45000,0,2025-01-22 14:00:00,Search
520,Knife,45000,0,2025-01-22 15:00:00,Search
521,Knife,45000,0,2025-01-22 16:00:00,Search
522,Knife,45000,0,2025-01-22 17:00:00,Search
523,Knife,45000,0,2025-01-22 18:00:00,Search
524,Knife,45000,0,2025-01-22 19:00:00,Search
525,Knife,45000,0,2025-01-22 20:00:00,Search
526,Knife,45000,0,2025-01-22 21:00:00,Search
527,Knife,45000,0,2025-01-22 22:00:00,Search
528,Knife,45000,0,2025-01-22 23:00:00,Search
529,Knife,45000,0,2025-01-23 00:00:00,Search
530,Knife,45000,0,2025-01-23 01:00:00,Search
531,Knife,45000,0,2025-01-23 02:00:00,Search
532,Knife,45000,0,2025-01-23 03:00:00,Search
533,Knife,45000,0,2025-01-23 04:00:00,Search
534,Knife,45000,0,2025-01-23 05:00:00,Search
535,Knife,45000,0,2025-01-23 06:00:00,Search
536,Knife,45000,0,2025-01-23 07:00:00,Search
537,Knife,45000,0,2025-01-23 08:00:00,Search
538,Knife,45000,0,2025-01-23 09:00:00,Search
539,Knife,45000,0,2025-01-23 10:00:00,Search
540,Knife,45000,0,2025-01-23 11:00:00,Search
541,Knife,45000,0,2025-01-23 12:00:00,Search
542,Knife,45000,0,2025-01-23 13:00:00,Search
543,Knife,45000,0,2025-01-23 14:00:00,Search
544,Knife,45000,0,2025-01-23 15:00:00,Search
545,Knife,45000,0,2025-01-23 16:00:00,Search
546,Knife,45000,0,2025-01-23 17:00:00,Search
547,Knife,45000,0,2025-01-23 18:00:00,Search
548,Knife,45000,0,2025-01-23 19:00:00,Search
549,Knife,45000,0,2025-01-23 20:00:00,Search
550,Knife,45000,0,2025-01-23 21:00:00,Search
551,Pressure Cooker,120000,1,2025-01-23 22:00:00,Search
552,Pressure Cooker,120000,1,2025-01-23 23:00:00,Search
553,Pressure Cooker,120000,1,2025-01-24 00:00:00,Search
554,Pressure Cooker,120000,1,2025-01-24 01:00:00,Search
555,Pressure Cooker,120000,1,2025-01-24 02:00:00,Search
556,Pressure Cooker,120000,1,2025-01-24 03:00:00,Search
557,Pressure Cooker,120000,1,2025-01-24 04:00:00,Search
558,Pressure Cooker,120000,1,2025-01-24 05:00:00,Search
559,Pressure Cooker,120000,1,2025-01-24 06:00:00,Search
560,Pressure Cooker,120000,1,2025-01-24 07:00:00,Search
561,Pressure Cooker,120000,1,2025-01-24 08:00:00,Search
562,Pressure Cooker,120000,1,2025-01-24 09:00:00,Search
563,Pressure Cooker,120000,1,2025-01-24 10:00:00,Search
564,Pressure Cooker,120000,1,2025-01-24 11:00:00,Search
565,Pressure Cooker,120000,1,2025-01-24 12:00:00,Search
566,Pressure Cooker,120000,1,2025-01-24 13:00:00,Search
567,Pressure Cooker,120000,1,2025-01-24 14:00:00,Search
568,Pressure Cooker,120000,1,2025-01-24 15:00:00,Search
569,Pressure Cooker,120000,1,2025-01-24 16:00:00,Search
570,Pressure Cooker,120000,1,2025-01-24 17:00:00,Search
571,Pressure Cooker,120000,1,2025-01-24 18:00:00,Search
572,Pressure Cooker,120000,1,2025-01-24 19:00:00,Search
573,Pressure Cooker,120000,1,2025-01-24 20:00:00,Search
574,Pressure Cooker,120000,1,2025-01-24 21:00:00,Search
575,Pressure Cooker,120000,1,2025-01-24 22:00:00,Search
576,Pressure Cooker,120000,1,2025-01-24 23:00:00,Search
577,Pressure Cooker,120000,1,2025-01-25 00:00:00,Search
578,Pressure Cooker,120000,1,2025-01-25 01:00:00,Search
579,Pressure Cooker,120000,1,2025-01-25 02:00:00,Search
580,Pressure Cooker,120000,1,2025-01-25 03:00:00,Search
581,Pressure Cooker,120000,1,2025-01-25 04:00:00,Search
582,Pressure Cooker,120000,1,2025-01-25 05:00:00,Search
583,Pressure Cooker,120000,1,2025-01-25 06:00:00,Search
584,Pressure Cooker,120000,1,2025-01-25 07:00:00,Search
585,Pressure Cooker,120000,1,2025-01-25 08:00:00,Search
586,Pressure Cooker,120000,1,2025-01-25 09:00:00,Search
587,Pressure Cooker,120000,1,2025-01-25 10:00:00,Search
588,Pressure Cooker,120000,1,2025-01-25 11:00:00,Search
589,Pressure Cooker,120000,1,2025-01-25 12:00:00,Search
590,Pressure Cooker,120000,1,2025-01-25 13:00:00,Search
591,Pressure Cooker,120000,1,2025-01-25 14:00:00,Search
592,Pressure Cooker,120000,1,2025-01-25 15:00:00,Search
593,Pressure Cooker,120000,1,2025-01-25 16:00:00,Search
594,Pressure Cooker,120000,1,2025-01-25 17:00:00,Search
595,Pressure Cooker,120000,1,2025-01-25 18:00:00,Search
596,Pressure Cooker,120000,1,2025-01-25 19:00:00,Search
597,Pressure Cooker,120000,1,2025-01-25 20:00:00,Search
598,Pressure Cooker,120000,1,2025-01-25 21:00:00,Search
599,Pressure Cooker,120000,1,2025-01-25 22:00:00,Search
600,Pressure Cooker,120000,1,2025-01-25 23:00:00,Search
601,Pressure Cooker,120000,1,2025-01-26 00:00:00,Search
602,Pressure Cooker,120000,1,2025-01-26 01:00:00,Search
603,Pressure Cooker,120000,1,2025-01-26 02:00:00,Search
604,Pressure Cooker,120000,1,2025-01-26 03:00:00,Search
605,Pressure Cooker,120000,1,2025-01-26 04:00:00,Search
606,Pressure Cooker,120000,1,2025-01-26 05:00:00,Search
607,Pressure Cooker,120000,1,2025-01-26 06:00:00,Search
608,Pressure Cooker,120000,1,2025-01-26 07:00:00,Search
609,Pressure Cooker,120000,1,2025-01-26 08:00:00,Search
610,Pressure Cooker,120000,1,2025-01-26 09:00:00,Search
611,Pressure Cooker,120000,1,2025-01-26 10:00:00,Search
612,Pressure Cooker,120000,1,2025-01-26 11:00:00,Search
613,Pressure Cooker,120000,1,2025-01-26 12:00:00,Search
614,Pressure Cooker,120000,1,2025-01-26 13:00:00,Search
615,Pressure Cooker,120000,1,2025-01-26 14:00:00,Search
616,Pressure Cooker,120000,1,2025-01-26 15:00:00,Search
617,Pressure Cooker,120000,1,2025-01-26 16:00:00,Search
618,Pressure Cooker,120000,1,2025-01-26 17:00:00,Search
619,Pressure Cooker,120000,1,2025-01-26 18:00:00,Search
620,Pressure Cooker,120000,1,2025-01-26 19:00:00,Search
621,Pressure Cooker,120000,1,2025-01-26 20:00:00,Search
622,Pressure Cooker,120000,1,2025-01-26 21:00:00,Search
623,Pressure Cooker,120000,1,2025-01-26 22:00:00,Search
624,Pressure Cooker,120000,1,2025-01-26 23:00:00,Search
625,Pressure Cooker,120000,1,2025-01-27 00:00:00,Search
626,Pressure Cooker,120000,1,2025-01-27 01:00:00,Search
627,Pressure Cooker,120000,1,2025-01-27 02:00:00,Search
628,Pressure Cooker,120000,1,2025-01-27 03:00:00,Search
629,Pressure Cooker,120000,1,2025-01-27 04:00:00,Search
630,Pressure Cooker,120000,1,2025-01-27 05:00:00,Search
631,Pressure Cooker,120000,1,2025-01-27 06:00:00,Search
632,Pressure Cooker,120000,1,2025-01-27 07:00:00,Search
633,Pressure Cooker,120000,1,2025-01-27 08:00:00,Search
634,Pressure Cooker,120000,1,2025-01-27 09:00:00,Search
635,Pressure Cooker,120000,1,2025-01-27 10:00:00,Search
636,Pressure Cooker,120000,1,2025-01-27 11:00:00,Search
637,Pressure Cooker,120000,1,2025-01-27 12:00:00,Search
638,Pressure Cooker,120000,1,2025-01-27 13:00:00,Search
639,Pressure Cooker,120000,1,2025-01-27 14:00:00,Search
640,Pressure Cooker,120000,1,2025-01-27 15:00:00,Search
641,Pressure Cooker,120000,1,2025-01-27 16:00:00,Search
642,Pressure Cooker,120000,1,2025-01-27 17:00:00,Search
643,Pressure Cooker,120000,1,2025-01-27 18:00:00,Search
644,Pressure Cooker,120000,1,2025-01-27 19:00:00,Search
645,Pressure Cooker,120000,1,2025-01-27 20:00:00,Search
646,Pressure Cooker,120000,1,2025-01-27 21:00:00,Search
647,Pressure Cooker,120000,1,2025-01-27 22:00:00,Search
648,Pressure Cooker,120000,1,2025-01-27 23:00:00,Search
649,Pressure Cooker,120000,1,2025-01-28 00:00:00,Search
650,Pressure Cooker,120000,1,2025-01-28 01:00:00,Search
651,Pressure Cooker,120000,1,2025-01-28 02:00:00,Search
652,Pressure Cooker,120000,1,2025-01-28 03:00:00,Search
653,Pressure Cooker,120000,1,2025-01-28 04:00:00,Search
654,Pressure Cooker,120000,1,2025-01-28 05:00:00,Search
655,Pressure Cooker,120000,1,2025-01-28 06:00:00,Search
656,Pressure Cooker,120000,1,2025-01-28 07:00:00,Search
657,Pressure Cooker,120000,1,2025-01-28 08:00:00,Search
658,Pressure Cooker,120000,1,2025-01-28 09:00:00,Search
659,Pressure Cooker,120000,1,2025-01-28 10:00:00,Search
660,Pressure Cooker,120000,1,2025-01-28 11:00:00,Search
661,Pressure Cooker,120000,1,2025-01-28 12:00:00,Search
662,Pressure Cooker,120000,1,2025-01-28 13:00:00,Search
663,Pressure Cooker,120000,1,2025-01-28 14:00:00,Search
664,Pressure Cooker,120000,1,2025-01-28 15:00:00,Search
665,Pressure Cooker,120000,1,2025-01-28 16:00:00,Search
666,Pressure Cooker,120000,1,2025-01-28 17:00:00,Search
667,Pressure Cooker,120000,1,2025-01-28 18:00:00,Search
668,Pressure Cooker,120000,1,2025-01-28 19:00:00,Search
669,Pressure Cooker,120000,1,2025-01-28 20:00:00,Search
670,Pressure Cooker,120000,1,2025-01-28 21:00:00,Search
671,Pressure Cooker,120000,1,2025-01-28 22:00:00,Search
672,Pressure Cooker,120000,1,2025-01-28 23:00:00,Search
673,Pressure Cooker,120000,1,2025-01-29 00:00:00,Search
674,Pressure Cooker,120000,1,2025-01-29 01:00:00,Search
675,Pressure Cooker,120000,1,2025-01-29 02:00:00,Search
676,Pressure Cooker,120000,1,2025-01-29 03:00:00,Search
677,Pressure Cooker,120000,1,2025-01-29 04:00:00,Search
678,Pressure Cooker,120000,1,2025-01-29 05:00:00,Search
679,Pressure Cooker,120000,1,2025-01-29 06:00:00,Search
680,Pressure Cooker,120000,1,2025-01-29 07:00:00,Search
681,Pressure Cooker,120000,1,2025-01-29 08:00:00,Search
682,Pressure Cooker,120000,1,2025-01-29 09:00:00,Search
683,Pressure Cooker,120000,1,2025-01-29 10:00:00,Search
684,Pressure Cooker,120000,1,2025-01-29 11:00:00,Search
685,Pressure Cooker,120000,1,2025-01-29 12:00:00,Search
686,Pressure Cooker,120000,1,2025-01-29 13:00:00,Search
687,Pressure Cooker,120000,1,2025-01-29 14:00:00,Search
688,Pressure Cooker,120000,1,2025-01-29 15:00:00,Search
689,Pressure Cooker,120000,1,2025-01-29 16:00:00,Search
690,Pressure Cooker,120000,1,2025-01-29 17:00:00,Search
691,Pressure Cooker,120000,1,2025-01-29 18:00:00,Search
692,Pressure Cooker,120000,1,2025-01-29 19:00:00,Search
693,Pressure Cooker,120000,1,2025-01-29 20:00:00,Search
694,Pressure Cooker,120000,1,2025-01-29 21:00:00,Search
695,Pressure Cooker,120000,1,2025-01-29 22:00:00,Search
696,Pressure Cooker,120000,1,2025-01-29 23:00:00,Search
697,Pressure Cooker,120000,1,2025-01-30 00:00:00,Search
698,Pressure Cooker,120000,1,2025-01-30 01:00:00,Search
699,Pressure Cooker,120000,1,2025-01-30 02:00:00,Search
700,Pressure Cooker,120000,1,2025-01-30 03:00:00,Search
701,Pressure Cooker,120000,1,2025-01-30 04:00:00,Search
702,Pressure Cooker,120000,1,2025-01-30 05:00:00,Search
703,Pressure Cooker,120000,1,2025-01-30 06:00:00,Search
704,Pressure Cooker,120000,1,2025-01-30 07:00:00,Search
705,Pressure Cooker,120000,1,2025-01-30 08:00:00,Search
706,Pressure Cooker,120000,1,2025-01-30 09:00:00,Search
707,Pressure Cooker,120000,1,2025-01-30 10:00:00,Search
708,Pressure Cooker,120000,1,2025-01-30 11:00:00,Search
709,Pressure Cooker,120000,1,2025-01-30 12:00:00,Search
710,Pressure Cooker,120000,1,2025-01-30 13:00:00,Search
711,Pressure Cooker,120000,1,2025-01-30 14:00:00,Search
712,Pressure Cooker,120000,1,2025-01-30 15:00:00,Search
713,Pressure Cooker,120000,1,2025-01-30 16:00:00,Search
714,Pressure Cooker,120000,1,2025-01-30 17:00:00,Search
715,Pressure Cooker,120000,1,2025-01-30 18:00:00,Search
716,Pressure Cooker,120000,1,2025-01-30 19:00:00,Search
717,Pressure Cooker,120000,1,2025-01-30 20:00:00,Search
718,Pressure Cooker,120000,1,2025-01-30 21:00:00,Search
719,Pressure Cooker,120000,1,2025-01-30 22:00:00,Search
720,Pressure Cooker,120000,1,2025-01-30 23:00:00,Search
721,Pressure Cooker,120000,1,2025-01-31 00:00:00,Search
722,Pressure Cooker,120000,1,2025-01-31 01:00:00,Search
723,Pressure Cooker,120000,1,2025-01-31 02:00:00,Search
724,Pressure Cooker,120000,1,2025-01-31 03:00:00,Search
725,Pressure Cooker,120000,1,2025-01-31 04:00:00,Search
726,Pressure Cooker,120000,1,2025-01-31 05:00:00,Search
727,Pressure Cooker,120000,1,2025-01-31 06:00:00,Search
728,Pressure Cooker,120000,1,2025-01-31 07:00:00,Search
729,Pressure Cooker,120000,1,2025-01-31 08:00:00,Search
730,Pressure Cooker,120000,1,2025-01-31 09:00:00,Search
731,Pressure Cooker,120000,1,2025-01-31 10:00:00,Search
732,Pressure Cooker,120000,1,2025-01-31 11:00:00,Search
733,Pressure Cooker,120000,1,2025-01-31 12:00:00,Search
734,Pressure Cooker,120000,1,2025-01-31 13:00:00,Search
735,Pressure Cooker,120000,1,2025-01-31 14:00:00,Search
736,Pressure Cooker,120000,1,2025-01-31 15:00:00,Search
737,Pressure Cooker,120000,1,2025-01-31 16:00:00,Search
738,Pressure Cooker,120000,1,2025-01-31 17:00:00,Search
739,Pressure Cooker,120000,1,2025-01-31 18:00:00,Search
740,Pressure Cooker,120000,1,2025-01-31 19:00:00,Search
741,Pressure Cooker,120000,1,2025-01-31 20:00:00,Search
742,Pressure Cooker,120000,1,2025-01-31 21:00:00,Search
743,Pressure Cooker,120000,1,2025-01-31 22:00:00,Search
744,Pressure Cooker,120000,1,2025-01-31 23:00:00,Search
745,Pressure Cooker,120000,1,2025-02-01 00:00:00,Search
746,Pressure Cooker,120000,1,2025-02-01 01:00:00,Search
747,Pressure Cooker,120000,1,2025-02-01 02:00:00,Search
748,Pressure Cooker,120000,1,2025-02-01 03:00:00,Search
749,Pressure Cooker,120000,1,2025-02-01 04:00:00,Search
750,Pressure Cooker,120000,1,2025-02-01 05:00:00,Search
751,Pressure Cooker,120000,1,2025-02-01 06:00:00,Search
752,Pressure Cooker,120000,1,2025-02-01 07:00:00,Search
753,Pressure Cooker,120000,1,2025-02-01 08:00:00,Search
754,Pressure Cooker,120000,1,2025-02-01 09:00:00,Search
755,Pressure Cooker,120000,1,2025-02-01 10:00:00,Search
756,Pressure Cooker,120000,1,2025-02-01 11:00:00,Search
757,Pressure Cooker,120000,1,2025-02-01 12:00:00,Search
758,Pressure Cooker,120000,1,2025-02-01 13:00:00,Search
759,Pressure Cooker,120000,1,2025-02-01 14:00:00,Search
760,Pressure Cooker,120000,1,2025-02-01 15:00:00,Search
761,Pressure Cooker,120000,1,2025-02-01 16:00:00,Search
762,Pressure Cooker,120000,1,2025-02-01 17:00:00,Search
763,Pressure Cooker,120000,1,2025-02-01 18:00:00,Search
764,Pressure Cooker,120000,1,2025-02-01 19:00:00,Search
765,Pressure Cooker,120000,1,2025-02-01 20:00:00,Search
766,Pressure Cooker,120000,1,2025-02-01 21:00:00,Search
767,Pressure Cooker,120000,1,2025-02-01 22:00:00,Search
768,Pressure Cooker,120000,1,2025-02-01 23:00:00,Search
769,Pressure Cooker,120000,1,2025-02-02 00:00:00,Search
770,Pressure Cooker,120000,1,2025-02-02 01:00:00,Search
771,Pressure Cooker,120000,1,2025-02-02 02:00:00,Search
772,Pressure Cooker,120000,1,2025-02-02 03:00:00,Search
773,Pressure Cooker,120000,1,2025-02-02 04:00:00,Search
774,Pressure Cooker,120000,1,2025-02-02 05:00:00,Search
775,Pressure Cooker,120000,1,2025-02-02 06:00:00,Search
776,Pressure Cooker,120000,1,2025-02-02 07:00:00,Search
777,Pressure Cooker,120000,1,2025-02-02 08:00:00,Search
778,Pressure Cooker,120000,1,2025-02-02 09:00:00,Search
779,Pressure Cooker,120000,1,2025-02-02 10:00:00,Search
780,Pressure Cooker,120000,1,2025-02-02 11:00:00,Search
781,Pressure Cooker,120000,1,2025-02-02 12:00:00,Search
782,Pressure Cooker,120000,1,2025-02-02 13:00:00,Search
783,Pressure Cooker,120000,1,2025-02-02 14:00:00,Search
784,Pressure Cooker,120000,1,2025-02-02 15:00:00,Search
785,Pressure Cooker,120000,1,2025-02-02 16:00:00,Search
786,Pressure Cooker,120000,1,2025-02-02 17:00:00,Search
787,Pressure Cooker,120000,1,2025-02-02 18:00:00,Search
788,Pressure Cooker,120000,1,2025-02-02 19:00:00,Search
789,Pressure Cooker,120000,1,2025-02-02 20:00:00,Search
790,Pressure Cooker,120000,1,2025-02-02 21:00:00,Search
791,Pressure Cooker,120000,1,2025-02-02 22:00:00,Search
792,Pressure Cooker,120000,1,2025-02-02 23:00:00,Search
793,Pressure Cooker,120000,1,2025-02-03 00:00:00,Search
794,Pressure Cooker,120000,1,2025-02-03 01:00:00,Search
795,Pressure Cooker,120000,1,2025-02-03 02:00:00,Search
796,Pressure Cooker,120000,1,2025-02-03 03:00:00,Search
797,Pressure Cooker,120000,1,2025-02-03 04:00:00,Search
798,Pressure Cooker,120000,1,2025-02-03 05:00:00,Search
799,Pressure Cooker,120000,1,2025-02-03 06:00:00,Search
800,Pressure Cooker,120000,1,2025-02-03 07:00:00,Search
801,Pressure Cooker,120000,1,2025-02-03 08:00:00,Display
802,Pressure Cooker,120000,1,2025-02-03 09:00:00,Display
803,Pressure Cooker,120000,1,2025-02-03 10:00:00,Display
804,Pressure Cooker,120000,1,2025-02-03 11:00:00,Display
805,Pressure Cooker,120000,1,2025-02-03 12:00:00,Display
806,Pressure Cooker,120000,1,2025-02-03 13:00:00,Display
807,Pressure Cooker,120000,1,2025-02-03 14:00:00,Display
808,Pressure Cooker,120000,1,2025-02-03 15:00:00,Display
809,Pressure Cooker,120000,1,2025-02-03 16:00:00,Display
810,Pressure Cooker,120000,1,2025-02-03 17:00:00,Display
811,Pressure Cooker,120000,1,2025-02-03 18:00:00,Display
812,Pressure Cooker,120000,1,2025-02-03 19:00:00,Display
813,Pressure Cooker,120000,1,2025-02-03 20:00:00,Display
814,Pressure Cooker,120000,1,2025-02-03 21:00:00,Display
815,Pressure Cooker,120000,1,2025-02-03 22:00:00,Display
816,Pressure Cooker,120000,1,2025-02-03 23:00:00,Display
817,Pressure Cooker,120000,1,2025-02-04 00:00:00,Display
818,Pressure Cooker,120000,1,2025-02-04 01:00:00,Display
819,Pressure Cooker,120000,1,2025-02-04 02:00:00,Display
820,Pressure Cooker,120000,1,2025-02-04 03:00:00,Display
821,Pressure Cooker,120000,1,2025-02-04 04:00:00,Display
822,Pressure Cooker,120000,1,2025-02-04 05:00:00,Display
823,Pressure Cooker,120000,1,2025-02-04 06:00:00,Display
824,Pressure Cooker,120000,1,2025-02-04 07:00:00,Display
825,Pressure Cooker,120000,1,2025-02-04 08:00:00,Display
826,Pressure Cooker,120000,1,2025-02-04 09:00:00,Display
827,Pressure Cooker,120000,1,2025-02-04 10:00:00,Display
828,Pressure Cooker,120000,1,2025-02-04 11:00:00,Display
829,Pressure Cooker,120000,1,2025-02-04 12:00:00,Display
830,Pressure Cooker,120000,1,2025-02-04 13:00:00,Display
831,Pressure Cooker,120000,0,2025-02-04 14:00:00,Display
832,Pressure Cooker,120000,0,2025-02-04 15:00:00,Display
833,Pressure Cooker,120000,0,2025-02-04 16:00:00,Display
834,Pressure Cooker,120000,0,2025-02-04 17:00:00,Display
835,Pressure Cooker,120000,0,2025-02-04 18:00:00,Display
836,Pressure Cooker,120000,0,2025-02-04 19:00:00,Display
837,Pressure Cooker,120000,0,2025-02-04 20:00:00,Display
838,Pressure Cooker,120000,0,2025-02-04 21:00:00,Display
839,Pressure Cooker,120000,0,2025-02-04 22:00:00,Display
840,Pressure Cooker,120000,0,2025-02-04 23:00:00,Display
841,Pressure Cooker,120000,0,2025-02-05 00:00:00,Display
842,Pressure Cooker,120000,0,2025-02-05 01:00:00,Display
843,Pressure Cooker,120000,0,2025-02-05 02:00:00,Display
844,Pressure Cooker,120000,0,2025-02-05 03:00:00,Display
845,Pressure Cooker,120000,0,2025-02-05 04:00:00,Display
846,Pressure Cooker,120000,0,2025-02-05 05:00:00,Display
847,Pressure Cooker,120000,0,2025-02-05 06:00:00,Display
848,Pressure Cooker,120000,0,2025-02-05 07:00:00,Display
849,Pressure Cooker,120000,0,2025-02-05 08:00:00,Display
850,Pressure Cooker,120000,0,2025-02-05 09:00:00,Display
851,Pressure Cooker,120000,0,2025-02-05 10:00:00,Display
852,Pressure Cooker,120000,0,2025-02-05 11:00:00,Display
853,Pressure Cooker,120000,0,2025-02-05 12:00:00,Display
854,Pressure Cooker,120000,0,2025-02-05 13:00:00,Display
855,Pressure Cooker,120000,0,2025-02-05 14:00:00,Display
856,Pressure Cooker,120000,0,2025-02-05 15:00:00,Display
857,Pressure Cooker,120000,0,2025-02-05 16:00:00,Display
858,Pressure Cooker,120000,0,2025-02-05 17:00:00,Display
859,Pressure Cooker,120000,0,2025-02-05 18:00:00,Display
860,Pressure Cooker,120000,0,2025-02-05 19:00:00,Display
861,Pressure Cooker,120000,0,2025-02-05 20:00:00,Display
862,Pressure Cooker,120000,0,2025-02-05 21:00:00,Display
863,Pressure Cooker,120000,0,2025-02-05 22:00:00,Display
864,Pressure Cooker,120000,0,2025-02-05 23:00:00,Display
865,Pressure Cooker,120000,0,2025-02-06 00:00:00,Display
866,Pressure Cooker,120000,0,2025-02-06 01:00:00,Display
867,Pressure Cooker,120000,0,2025-02-06 02:00:00,Display
868,Pressure Cooker,120000,0,2025-02-06 03:00:00,Display
869,Pressure Cooker,120000,0,2025-02-06 04:00:00,Display
870,Pressure Cooker,120000,0,2025-02-06 05:00:00,Display
871,Pressure Cooker,120000,0,2025-02-06 06:00:00,Display
872,Pressure Cooker,120000,0,2025-02-06 07:00:00,Display
873,Pressure Cooker,120000,0,2025-02-06 08:00:00,Display
874,Pressure Cooker,120000,0,2025-02-06 09:00:00,Display
875,Pressure Cooker,120000,0,2025-02-06 10:00:00,Display
876,Pressure Cooker,120000,0,2025-02-06 11:00:00,Display
877,Pressure Cooker,120000,0,2025-02-06 12:00:00,Display
878,Pressure Cooker,120000,0,2025-02-06 13:00:00,Display
879,Pressure Cooker,120000,0,2025-02-06 14:00:00,Display
880,Pressure Cooker,120000,0,2025-02-06 15:00:00,Display
881,Pressure Cooker,120000,0,2025-02-06 16:00:00,Display
882,Pressure Cooker,120000,0,2025-02-06 17:00:00,Display
883,Pressure Cooker,120000,0,2025-02-06 18:00:00,Display
884,Pressure Cooker,120000,0,2025-02-06 19:00:00,Display
885,Pressure Cooker,120000,0,2025-02-06 20:00:00,Display
886,Pressure Cooker,120000,0,2025-02-06 21:00:00,Display
887,Pressure Cooker,120000,0,2025-02-06 22:00:00,Display
888,Pressure Cooker,120000,0,2025-02-06 23:00:00,Display
889,Pressure Cooker,120000,0,2025-02-07 00:00:00,Display
890,Pressure Cooker,120000,0,2025-02-07 01:00:00,Display
891,Pressure Cooker,120000,0,2025-02-07 02:00:00,Display
892,Pressure Cooker,120000,0,2025-02-07 03:00:00,Display
893,Pressure Cooker,120000,0,2025-02-07 04:00:00,Display
894,Pressure Cooker,120000,0,2025-02-07 05:00:00,Display
895,Pressure Cooker,120000,0,2025-02-07 06:00:00,Display
896,Pressure Cooker,120000,0,2025-02-07 07:00:00,Display
897,Pressure Cooker,120000,0,2025-02-07 08:00:00,Display
898,Pressure Cooker,120000,0,2025-02-07 09:00:00,Display
899,Pressure Cooker,120000,0,2025-02-07 10:00:00,Display
900,Pressure Cooker,120000,0,2025-02-07 11:00:00,Display
901,Lid,25000,1,2025-02-07 12:00:00,Display
902,Lid,25000,1,2025-02-07 13:00:00,Display
903,Lid,25000,1,2025-02-07 14:00:00,Display
904,Lid,25000,1,2025-02-07 15:00:00,Display
905,Lid,25000,1,2025-02-07 16:00:00,Display
906,Lid,25000,1,2025-02-07 17:00:00,Display
907,Lid,25000,1,2025-02-07 18:00:00,Display
908,Lid,25000,1,2025-02-07 19:00:00,Display
909,Lid,25000,1,2025-02-07 20:00:00,Display
910,Lid,25000,1,2025-02-07 21:00:00,Display
911,Lid,25000,1,2025-02-07 22:00:00,Display
912,Lid,25000,1,2025-02-07 23:00:00,Display
913,Lid,25000,1,2025-02-08 00:00:00,Display
914,Lid,25000,1,2025-02-08 01:00:00,Display
915,Lid,25000,1,2025-02-08 02:00:00,Display
916,Lid,25000,1,2025-02-08 03:00:00,Display
917,Lid,25000,1,2025-02-08 04:00:00,Display
918,Lid,25000,1,2025-02-08 05:00:00,Display
919,Lid,25000,1,2025-02-08 06:00:00,Display
920,Lid,25000,1,2025-02-08 07:00:00,Display
921,Lid,25000,1,2025-02-08 08:00:00,Display
922,Lid,25000,1,2025-02-08 09:00:00,Display
923,Lid,25000,1,2025-02-08 10:00:00,Display
924,Lid,25000,1,2025-02-08 11:00:00,Display
925,Lid,25000,1,2025-02-08 12:00:00,Display
926,Lid,25000,1,2025-02-08 13:00:00,Display
927,Lid,25000,1,2025-02-08 14:00:00,Display
928,Lid,25000,1,2025-02-08 15:00:00,Display
929,Lid,25000,1,2025-02-08 16:00:00,Display
930,Lid,25000,1,2025-02-08 17:00:00,Display
931,Lid,25000,1,2025-02-08 18:00:00,Display
932,Lid,25000,1,2025-02-08 19:00:00,Display
933,Lid,25000,1,2025-02-08 20:00:00,Display
934,Lid,25000,1,2025-02-08 21:00:00,Display
935,Lid,25000,1,2025-02-08 22:00:00,Display
936,Lid,25000,1,2025-02-08 23:00:00,Display
937,Lid,25000,1,2025-02-09 00:00:00,Display
938,Lid,25000,1,2025-02-09 01:00:00,Display
939,Lid,25000,1,2025-02-09 02:00:00,Display
940,Lid,25000,1,2025-02-09 03:00:00,Display
941,Lid,25000,1,2025-02-09 04:00:00,Display
942,Lid,25000,1,2025-02-09 05:00:00,Display
943,Lid,25000,1,2025-02-09 06:00:00,Display
944,Lid,25000,1,2025-02-09 07:00:00,Display
945,Lid,25000,1,2025-02-09 08:00:00,Display
946,Lid,25000,1,2025-02-09 09:00:00,Display
947,Lid,25000,1,2025-02-09 10:00:00,Display
948,Lid,25000,1,2025-02-09 11:00:00,Display
949,Lid,25000,1,2025-02-09 12:00:00,Display
950,Lid,25000,1,2025-02-09 13:00:00,Display
951,Lid,25000,1,2025-02-09 14:00:00,Display
952,Lid,25000,1,2025-02-09 15:00:00,Display
953,Lid,25000,1,2025-02-09 16:00:00,Display
954,Lid,25000,1,2025-02-09 17:00:00,Display
955,Lid,25000,1,2025-02-09 18:00:00,Display
956,Lid,25000,1,2025-02-09 19:00:00,Display
957,Lid,25000,1,2025-02-09 20:00:00,Display
